,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
192,2006-11-22,4.53,4.579,0.0,0.0,3390.167014130669,15357.456574011932
193,2006-11-24,4.5,4.574333333333334,0.0,0.0,3390.167014130669,15255.75156358801
194,2006-11-27,4.43,4.570666666666668,0.0,0.0,3390.167014130669,15018.439872598863
195,2006-11-28,4.42,4.567000000000001,0.0,0.0,3390.167014130669,14984.538202457557
196,2006-11-29,4.52,4.564000000000001,0.0,0.0,3390.167014130669,15323.554903870623
197,2006-11-30,4.75,4.567333333333334,0.0,0.0,3390.167014130669,16103.293317120679
198,2006-12-01,4.68,4.5713333333333335,0.0,0.0,3390.167014130669,15865.98162613153
199,2006-12-04,4.75,4.584333333333333,0.0,0.0,3390.167014130669,16103.293317120679
200,2006-12-05,4.8,4.598666666666667,0.0,0.0,3390.167014130669,16272.80166782721
201,2006-12-06,5.11,4.619666666666668,-1.0,17323.75344220772,0.0,17323.75344220772
202,2006-12-07,5.0,4.639666666666668,-1.0,17323.75344220772,0.0,17323.75344220772
203,2006-12-08,5.11,4.663333333333335,-1.0,17323.75344220772,0.0,17323.75344220772
204,2006-12-11,5.08,4.684333333333336,-1.0,17323.75344220772,0.0,17323.75344220772
205,2006-12-12,5.24,4.707333333333335,-1.0,17323.75344220772,0.0,17323.75344220772
206,2006-12-13,5.28,4.727333333333335,-1.0,17323.75344220772,0.0,17323.75344220772
207,2006-12-14,5.45,4.758333333333335,-1.0,17323.75344220772,0.0,17323.75344220772
208,2006-12-15,5.32,4.779666666666667,-1.0,17323.75344220772,0.0,17323.75344220772
209,2006-12-18,5.17,4.798666666666667,-1.0,17323.75344220772,0.0,17323.75344220772
210,2006-12-19,5.12,4.815666666666667,-1.0,17323.75344220772,0.0,17323.75344220772
211,2006-12-20,5.37,4.8406666666666665,-1.0,17323.75344220772,0.0,17323.75344220772
212,2006-12-21,5.47,4.868666666666667,-1.0,17323.75344220772,0.0,17323.75344220772
213,2006-12-22,5.59,4.898333333333334,-1.0,17323.75344220772,0.0,17323.75344220772
214,2006-12-26,5.61,4.928000000000001,-1.0,17323.75344220772,0.0,17323.75344220772
215,2006-12-27,5.5,4.955000000000001,-1.0,17323.75344220772,0.0,17323.75344220772
216,2006-12-28,5.49,4.981333333333335,-1.0,17323.75344220772,0.0,17323.75344220772
217,2006-12-29,5.44,5.005333333333335,-1.0,17323.75344220772,0.0,17323.75344220772
218,2007-01-03,5.5,5.032000000000002,-1.0,17323.75344220772,0.0,17323.75344220772
219,2007-01-04,5.49,5.060333333333336,-1.0,17323.75344220772,0.0,17323.75344220772
220,2007-01-05,5.57,5.093666666666669,-1.0,17323.75344220772,0.0,17323.75344220772
221,2007-01-08,5.75,5.13466666666667,-1.0,17323.75344220772,0.0,17323.75344220772
222,2007-01-09,5.71,5.174000000000003,-1.0,17323.75344220772,0.0,17323.75344220772
223,2007-01-10,5.72,5.21466666666667,-1.0,17323.75344220772,0.0,17323.75344220772
224,2007-01-11,5.92,5.264333333333336,-1.0,17323.75344220772,0.0,17323.75344220772
225,2007-01-12,6.1,5.320333333333336,-1.0,17323.75344220772,0.0,17323.75344220772
226,2007-01-16,6.09,5.372666666666669,-1.0,17323.75344220772,0.0,17323.75344220772
227,2007-01-17,6.08,5.4170000000000025,-1.0,17323.75344220772,0.0,17323.75344220772
228,2007-01-18,6.14,5.465666666666668,-1.0,17323.75344220772,0.0,17323.75344220772
229,2007-01-19,5.83,5.501666666666669,-1.0,17323.75344220772,0.0,17323.75344220772
230,2007-01-22,5.82,5.5356666666666685,-1.0,17323.75344220772,0.0,17323.75344220772
231,2007-01-23,5.96,5.564000000000002,-1.0,17323.75344220772,0.0,17323.75344220772
232,2007-01-24,6.05,5.599000000000002,-1.0,17323.75344220772,0.0,17323.75344220772
233,2007-01-25,5.99,5.628333333333335,-1.0,17323.75344220772,0.0,17323.75344220772
234,2007-01-26,5.92,5.656333333333334,0.0,17323.75344220772,0.0,17323.75344220772
235,2007-01-29,6.05,5.6833333333333345,-1.0,17323.75344220772,0.0,17323.75344220772
236,2007-01-30,6.03,5.708333333333334,-1.0,17323.75344220772,0.0,17323.75344220772
237,2007-01-31,6.16,5.732000000000001,-1.0,17323.75344220772,0.0,17323.75344220772
238,2007-02-01,6.23,5.762333333333334,-1.0,17323.75344220772,0.0,17323.75344220772
239,2007-02-02,6.28,5.799333333333335,-1.0,17323.75344220772,0.0,17323.75344220772
240,2007-02-05,6.36,5.840666666666668,-1.0,17323.75344220772,0.0,17323.75344220772
241,2007-02-06,6.3,5.871666666666669,-1.0,17323.75344220772,0.0,17323.75344220772
242,2007-02-07,6.33,5.900333333333336,-1.0,17323.75344220772,0.0,17323.75344220772
243,2007-02-08,6.31,5.924333333333336,-1.0,17323.75344220772,0.0,17323.75344220772
244,2007-02-09,6.15,5.942333333333336,0.0,17323.75344220772,0.0,17323.75344220772
245,2007-02-12,6.1,5.962333333333335,0.0,17323.75344220772,0.0,17323.75344220772
246,2007-02-13,6.12,5.983333333333335,0.0,17323.75344220772,0.0,17323.75344220772
247,2007-02-14,6.12,6.006000000000002,0.0,17323.75344220772,0.0,17323.75344220772
248,2007-02-15,6.17,6.028333333333335,0.0,17323.75344220772,0.0,17323.75344220772
249,2007-02-16,5.99,6.045000000000002,0.0,17323.75344220772,0.0,17323.75344220772
250,2007-02-20,6.08,6.062000000000002,0.0,17323.75344220772,0.0,17323.75344220772
