,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
194,2006-11-27,47.41,49.578000000000024,0.0,7704.649639816634,0.0,7704.649639816634
195,2006-11-28,46.77,49.452333333333364,1.0,0.0,164.73486508053523,7704.649639816633
196,2006-11-29,47.96,49.40166666666669,0.0,0.0,164.73486508053523,7900.6841292624695
197,2006-11-30,47.6,49.24166666666669,0.0,0.0,164.73486508053523,7841.379577833477
198,2006-12-01,46.79,49.05266666666669,0.0,0.0,164.73486508053523,7707.944337118243
199,2006-12-04,47.05,48.862666666666684,0.0,0.0,164.73486508053523,7750.775402039182
200,2006-12-05,47.87,48.67933333333335,0.0,0.0,164.73486508053523,7885.857991405221
201,2006-12-06,48.15,48.50366666666669,0.0,0.0,164.73486508053523,7931.983753627771
202,2006-12-07,47.97,48.32933333333335,0.0,0.0,164.73486508053523,7902.331477913275
203,2006-12-08,49.12,48.29933333333335,0.0,0.0,164.73486508053523,8091.77657275589
204,2006-12-11,47.89,48.276000000000025,0.0,0.0,164.73486508053523,7889.152688706832
205,2006-12-12,46.9,48.206000000000024,0.0,0.0,164.73486508053523,7726.065172277102
206,2006-12-13,46.64,48.14666666666669,0.0,0.0,164.73486508053523,7683.234107356163
207,2006-12-14,46.61,48.09166666666669,0.0,0.0,164.73486508053523,7678.292061403747
208,2006-12-15,45.76,48.00966666666669,0.0,0.0,164.73486508053523,7538.267426085292
209,2006-12-18,45.1,47.92333333333335,1.0,0.0,164.73486508053523,7429.5424151321395
210,2006-12-19,45.13,47.82000000000002,1.0,0.0,164.73486508053523,7434.484461084556
211,2006-12-20,45.28,47.742666666666686,1.0,0.0,164.73486508053523,7459.194690846635
212,2006-12-21,44.81,47.63833333333335,1.0,0.0,164.73486508053523,7381.769304258784
213,2006-12-22,44.2,47.52800000000002,1.0,0.0,164.73486508053523,7281.281036559658
214,2006-12-26,44.35,47.39166666666668,1.0,0.0,164.73486508053523,7305.991266321737
215,2006-12-27,44.96,47.286000000000016,0.0,0.0,164.73486508053523,7406.479534020864
216,2006-12-28,45.0,47.17900000000001,0.0,0.0,164.73486508053523,7413.068928624085
217,2006-12-29,44.71,47.01400000000001,0.0,0.0,164.73486508053523,7365.29581775073
218,2007-01-03,45.75,46.87400000000001,0.0,0.0,164.73486508053523,7536.620077434487
219,2007-01-04,46.19,46.75533333333335,0.0,0.0,164.73486508053523,7609.103418069922
220,2007-01-05,47.99,46.701000000000015,0.0,0.0,164.73486508053523,7905.626175214886
221,2007-01-08,46.67,46.62300000000002,0.0,0.0,164.73486508053523,7688.176153308579
222,2007-01-09,47.89,46.58266666666669,0.0,0.0,164.73486508053523,7889.152688706832
223,2007-01-10,47.97,46.54966666666669,0.0,0.0,164.73486508053523,7902.331477913275
224,2007-01-11,49.13,46.60700000000002,-1.0,8093.4239214066965,0.0,8093.4239214066965
225,2007-01-12,49.26,46.690000000000026,-1.0,8093.4239214066965,0.0,8093.4239214066965
226,2007-01-16,48.97,46.72366666666669,0.0,8093.4239214066965,0.0,8093.4239214066965
227,2007-01-17,50.25,46.812000000000026,-1.0,8093.4239214066965,0.0,8093.4239214066965
228,2007-01-18,49.32,46.89633333333336,-1.0,8093.4239214066965,0.0,8093.4239214066965
229,2007-01-19,49.4,46.9746666666667,-1.0,8093.4239214066965,0.0,8093.4239214066965
230,2007-01-22,49.09,47.015333333333366,0.0,8093.4239214066965,0.0,8093.4239214066965
231,2007-01-23,49.43,47.05800000000003,-1.0,8093.4239214066965,0.0,8093.4239214066965
232,2007-01-24,49.26,47.10100000000003,0.0,8093.4239214066965,0.0,8093.4239214066965
233,2007-01-25,48.39,47.0766666666667,0.0,8093.4239214066965,0.0,8093.4239214066965
234,2007-01-26,48.38,47.09300000000004,0.0,8093.4239214066965,0.0,8093.4239214066965
235,2007-01-29,48.41,47.143333333333366,0.0,8093.4239214066965,0.0,8093.4239214066965
236,2007-01-30,49.3,47.232000000000035,0.0,8093.4239214066965,0.0,8093.4239214066965
237,2007-01-31,50.33,47.35600000000003,-1.0,8093.4239214066965,0.0,8093.4239214066965
238,2007-02-01,47.45,47.412333333333365,0.0,8093.4239214066965,0.0,8093.4239214066965
239,2007-02-02,48.02,47.5096666666667,0.0,8093.4239214066965,0.0,8093.4239214066965
240,2007-02-05,46.44,47.55333333333337,0.0,8093.4239214066965,0.0,8093.4239214066965
241,2007-02-06,45.91,47.57433333333337,0.0,8093.4239214066965,0.0,8093.4239214066965
242,2007-02-07,47.54,47.66533333333337,0.0,8093.4239214066965,0.0,8093.4239214066965
243,2007-02-08,47.67,47.78100000000004,0.0,8093.4239214066965,0.0,8093.4239214066965
244,2007-02-09,47.54,47.88733333333337,0.0,8093.4239214066965,0.0,8093.4239214066965
245,2007-02-12,47.48,47.97133333333338,0.0,8093.4239214066965,0.0,8093.4239214066965
246,2007-02-13,47.39,48.051000000000045,0.0,8093.4239214066965,0.0,8093.4239214066965
247,2007-02-14,48.79,48.18700000000004,0.0,8093.4239214066965,0.0,8093.4239214066965
248,2007-02-15,48.71,48.28566666666671,0.0,8093.4239214066965,0.0,8093.4239214066965
249,2007-02-16,48.97,48.37833333333337,0.0,8093.4239214066965,0.0,8093.4239214066965
250,2007-02-20,49.45,48.42700000000004,0.0,8093.4239214066965,0.0,8093.4239214066965
251,2007-02-21,51.02,48.57200000000004,-1.0,8093.4239214066965,0.0,8093.4239214066965
252,2007-02-22,51.23,48.68333333333337,-1.0,8093.4239214066965,0.0,8093.4239214066965
253,2007-02-23,50.76,48.77633333333337,0.0,8093.4239214066965,0.0,8093.4239214066965
254,2007-02-26,51.02,48.839333333333364,0.0,8093.4239214066965,0.0,8093.4239214066965
255,2007-02-27,50.52,48.881333333333366,0.0,8093.4239214066965,0.0,8093.4239214066965
256,2007-02-28,51.17,48.954666666666704,0.0,8093.4239214066965,0.0,8093.4239214066965
257,2007-03-01,50.2,48.95300000000004,0.0,8093.4239214066965,0.0,8093.4239214066965
258,2007-03-02,50.99,49.008666666666706,0.0,8093.4239214066965,0.0,8093.4239214066965
259,2007-03-05,50.6101,49.049003333333374,0.0,8093.4239214066965,0.0,8093.4239214066965
260,2007-03-06,51.12,49.116670000000035,0.0,8093.4239214066965,0.0,8093.4239214066965
261,2007-03-07,52.28,49.211670000000034,-1.0,8093.4239214066965,0.0,8093.4239214066965
262,2007-03-08,53.2,49.34300333333337,-1.0,8093.4239214066965,0.0,8093.4239214066965
263,2007-03-09,53.3,49.50667000000003,-1.0,8093.4239214066965,0.0,8093.4239214066965
264,2007-03-12,53.59,49.68033666666669,-1.0,8093.4239214066965,0.0,8093.4239214066965
265,2007-03-13,52.07,49.80233666666668,0.0,8093.4239214066965,0.0,8093.4239214066965
266,2007-03-14,51.53,49.87667000000002,0.0,8093.4239214066965,0.0,8093.4239214066965
267,2007-03-15,50.89,49.895336666666694,0.0,8093.4239214066965,0.0,8093.4239214066965
268,2007-03-16,50.72,50.004336666666696,0.0,8093.4239214066965,0.0,8093.4239214066965
269,2007-03-19,51.13,50.108003333333365,0.0,8093.4239214066965,0.0,8093.4239214066965
270,2007-03-20,51.11,50.263670000000026,0.0,8093.4239214066965,0.0,8093.4239214066965
271,2007-03-21,51.76,50.45867000000002,0.0,8093.4239214066965,0.0,8093.4239214066965
272,2007-03-22,53.39,50.65367000000003,-1.0,8093.4239214066965,0.0,8093.4239214066965
273,2007-03-23,53.74,50.856003333333355,-1.0,8093.4239214066965,0.0,8093.4239214066965
274,2007-03-26,52.87,51.03367000000002,0.0,8093.4239214066965,0.0,8093.4239214066965
275,2007-03-27,51.88,51.18033666666669,0.0,8093.4239214066965,0.0,8093.4239214066965
